"No.","Time","Source","Destination","Protocol","Length","Info"
"7280","93.241235","103.103.196.108","192.168.0.106","TCP","66","443  >  49636 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 WS=64 SACK_PERM"
"7281","93.241368","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"7282","93.242016","192.168.0.106","103.103.196.108","TCP","1414","49636  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1360 [TCP PDU reassembled in 7283]"
"7283","93.242016","192.168.0.106","103.103.196.108","TLSv1.3","518","Client Hello (SNI=static.zohocdn.com)"
"7284","93.245001","18.239.153.48","192.168.0.106","TCP","1494","443  >  49598 [ACK] Seq=302668 Ack=4010 Win=74240 Len=1440"
"7285","93.245001","18.239.153.48","192.168.0.106","TCP","1494","443  >  49598 [ACK] Seq=304108 Ack=4010 Win=74240 Len=1440"
"7286","93.245001","18.239.153.48","192.168.0.106","TCP","1494","443  >  49598 [ACK] Seq=305548 Ack=4010 Win=74240 Len=1440"
"7287","93.245001","18.239.153.48","192.168.0.106","TCP","171","[TCP Previous segment not captured] 443  >  49598 [PSH, ACK] Seq=308428 Ack=4010 Win=74240 Len=117"
"7288","93.245001","18.239.153.48","192.168.0.106","TCP","1494","[TCP Out-Of-Order] 443  >  49598 [ACK] Seq=306988 Ack=4010 Win=74240 Len=1440"
"7289","93.245001","192.168.0.1","192.168.0.106","DNS","196","Standard query response 0x8ae4 A col.site24x7rum.eu CNAME col-site24x7rum-eu-482908080.eu-west-1.elb.amazonaws.com A 52.19.0.139 A 52.213.23.227 A 52.49.75.55"
"7290","93.245163","192.168.0.106","18.239.153.48","TCP","66","49598  >  443 [ACK] Seq=4010 Ack=306988 Win=261888 Len=0 SLE=308428 SRE=308545"
"7291","93.245367","192.168.0.106","18.239.153.48","TCP","54","49598  >  443 [ACK] Seq=4010 Ack=308545 Win=261888 Len=0"
"7292","93.246487","192.168.0.1","192.168.0.106","DNS","230","Standard query response 0x2f12 HTTPS col.site24x7rum.eu CNAME col-site24x7rum-eu-482908080.eu-west-1.elb.amazonaws.com SOA ns-1053.awsdns-03.org"
"7293","93.247856","192.168.0.106","52.19.0.139","TCP","66","49640  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"7294","93.270282","103.103.196.108","192.168.0.106","TCP","54","443  >  49637 [ACK] Seq=1 Ack=1726 Win=64576 Len=0"
"7295","93.270282","103.103.196.108","192.168.0.106","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"7296","93.270282","103.103.196.108","192.168.0.106","TCP","1494","443  >  49637 [ACK] Seq=1441 Ack=1726 Win=66240 Len=1440 [TCP PDU reassembled in 7297]"
"7297","93.270282","103.103.196.108","192.168.0.106","TLSv1.3","878","Application Data, Application Data, Application Data"
"7298","93.270617","192.168.0.106","103.103.196.108","TCP","54","49637  >  443 [ACK] Seq=1726 Ack=3705 Win=65280 Len=0"
"7299","93.270877","103.103.196.108","192.168.0.106","TCP","54","443  >  49636 [ACK] Seq=1 Ack=1825 Win=65792 Len=0"
"7300","93.271046","103.103.196.108","192.168.0.106","TCP","66","[TCP Dup ACK 7272#1] 443  >  49634 [ACK] Seq=1 Ack=1 Win=66240 Len=0 SLE=1361 SRE=1725"
"7301","93.273511","103.103.196.108","192.168.0.106","TCP","54","443  >  49634 [ACK] Seq=1 Ack=1725 Win=64576 Len=0"
"7302","93.273511","103.103.196.108","192.168.0.106","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"7303","93.273511","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=1441 Ack=1825 Win=66240 Len=1440 [TCP PDU reassembled in 7304]"
"7304","93.273511","103.103.196.108","192.168.0.106","TLSv1.3","878","Application Data, Application Data, Application Data"
"7305","93.273687","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=1825 Ack=3705 Win=65280 Len=0"
"7306","93.274845","192.168.0.106","103.103.196.108","TLSv1.3","118","Change Cipher Spec, Application Data"
"7307","93.276362","192.168.0.106","103.103.196.108","TLSv1.3","118","Change Cipher Spec, Application Data"
"7308","93.276679","192.168.0.106","103.103.196.108","TLSv1.3","146","Application Data"
"7309","93.277015","192.168.0.106","103.103.196.108","TLSv1.3","535","Application Data"
"7310","93.278924","103.103.196.108","192.168.0.106","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"7311","93.278924","103.103.196.108","192.168.0.106","TCP","1494","443  >  49634 [ACK] Seq=1441 Ack=1725 Win=66240 Len=1440 [TCP PDU reassembled in 7313]"
"7312","93.279040","192.168.0.106","103.103.196.108","TCP","54","49634  >  443 [ACK] Seq=1725 Ack=2881 Win=65280 Len=0"
"7313","93.279118","103.103.196.108","192.168.0.106","TLSv1.3","878","Application Data, Application Data, Application Data"
"7314","93.281476","192.168.0.106","103.103.196.108","TLSv1.3","118","Change Cipher Spec, Application Data"
"7315","93.298021","103.103.196.108","192.168.0.106","TLSv1.3","325","Application Data"
"7316","93.298290","103.103.196.108","192.168.0.106","TLSv1.3","325","Application Data"
"7317","93.298290","103.103.196.108","192.168.0.106","TLSv1.3","116","Application Data"
"7318","93.298368","192.168.0.106","103.103.196.108","TCP","54","49637  >  443 [ACK] Seq=1790 Ack=4309 Win=64768 Len=0"
"7319","93.302450","204.141.42.100","192.168.0.106","TCP","66","[TCP Dup ACK 7177#1] 443  >  49612 [ACK] Seq=1 Ack=1 Win=66240 Len=0 SLE=1437 SRE=1760"
"7320","93.302450","204.141.42.100","192.168.0.106","TCP","54","443  >  49612 [ACK] Seq=1 Ack=1760 Win=64512 Len=0"
"7321","93.303385","103.103.196.108","192.168.0.106","TCP","54","443  >  49636 [ACK] Seq=3705 Ack=1981 Win=66176 Len=0"
"7322","93.303746","103.103.196.108","192.168.0.106","TLSv1.3","341","Application Data"
"7323","93.303746","103.103.196.108","192.168.0.106","TLSv1.3","341","Application Data"
"7324","93.303746","103.103.196.108","192.168.0.106","TLSv1.3","125","Application Data"
"7325","93.303857","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2462 Ack=4350 Win=64768 Len=0"
"7326","93.304119","192.168.0.106","103.103.196.108","TLSv1.3","85","Application Data"
"7327","93.304390","204.141.42.100","192.168.0.106","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"7328","93.304943","204.141.42.100","192.168.0.106","TCP","1494","443  >  49612 [ACK] Seq=1441 Ack=1760 Win=66240 Len=1440 [TCP PDU reassembled in 7329]"
"7329","93.304943","204.141.42.100","192.168.0.106","TLSv1.3","876","Application Data, Application Data, Application Data"
"7330","93.305022","192.168.0.106","204.141.42.100","TCP","54","49612  >  443 [ACK] Seq=1760 Ack=3703 Win=65280 Len=0"
"7331","93.305339","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=4350 Ack=2462 Win=66240 Len=1440 [TCP PDU reassembled in 7335]"
"7332","93.305339","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=5790 Ack=2462 Win=66240 Len=1440 [TCP PDU reassembled in 7335]"
"7333","93.305395","192.168.0.106","204.141.42.100","TLSv1.3","118","Change Cipher Spec, Application Data"
"7334","93.305418","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2493 Ack=7230 Win=65280 Len=0"
"7335","93.305910","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7336","93.305910","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=8468 Ack=2462 Win=66240 Len=1440 [TCP PDU reassembled in 7339]"
"7337","93.305991","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2493 Ack=9908 Win=65280 Len=0"
"7338","93.306539","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=9908 Ack=2462 Win=66240 Len=1440 [TCP PDU reassembled in 7339]"
"7339","93.306539","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7340","93.306539","103.103.196.108","192.168.0.106","TLSv1.3","1060","Application Data"
"7341","93.306633","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2493 Ack=13592 Win=65280 Len=0"
"7342","93.312283","103.103.196.108","192.168.0.106","TLSv1.3","325","Application Data"
"7343","93.313312","192.168.0.106","103.103.196.108","TLSv1.3","160","Application Data"
"7344","93.314124","103.103.196.108","192.168.0.106","TLSv1.3","325","Application Data"
"7345","93.314124","103.103.196.108","192.168.0.106","TLSv1.3","116","Application Data"
"7346","93.314267","192.168.0.106","103.103.196.108","TCP","54","49634  >  443 [ACK] Seq=1789 Ack=4309 Win=65280 Len=0"
"7347","93.339963","103.103.196.108","192.168.0.106","TCP","54","443  >  49636 [ACK] Seq=13592 Ack=2599 Win=66176 Len=0"
"7348","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=13592 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7350]"
"7349","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=15032 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7350]"
"7350","93.339963","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7351","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=17710 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7353]"
"7352","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=19150 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7353]"
"7353","93.339963","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7354","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=21828 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7356]"
"7355","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=23268 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7356]"
"7356","93.339963","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7357","93.339963","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=25946 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7360]"
"7358","93.340294","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=27386 Win=65280 Len=0"
"7359","93.340685","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=27386 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7360]"
"7360","93.340685","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7361","93.340685","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=30064 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7363]"
"7362","93.340685","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=31504 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7363]"
"7363","93.340685","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7364","93.340685","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=34182 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7367]"
"7365","93.340820","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=35622 Win=65280 Len=0"
"7366","93.347550","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=35622 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7367]"
"7367","93.347550","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7368","93.347550","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=38300 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7371]"
"7369","93.347750","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=39740 Win=65280 Len=0"
"7370","93.366043","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=39740 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7371]"
"7371","93.366043","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7372","93.366043","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=42620 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7375]"
"7373","93.366043","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=44060 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7375]"
"7374","93.366248","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=45500 Win=65280 Len=0"
"7375","93.367280","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7376","93.367280","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=46940 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7378]"
"7377","93.367280","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=48380 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7378]"
"7378","93.367280","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7379","93.367280","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=51260 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7381]"
"7380","93.367280","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=52700 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7381]"
"7381","93.367280","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7382","93.367280","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=55580 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7384]"
"7383","93.367280","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=57020 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7384]"
"7384","93.367280","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7385","93.367431","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=59900 Win=65280 Len=0"
"7386","93.373515","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=59900 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7388]"
"7387","93.373515","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=61340 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7388]"
"7388","93.373515","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7389","93.373515","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=64220 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7392]"
"7390","93.373515","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=65660 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7392]"
"7391","93.373703","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=67100 Win=65280 Len=0"
"7392","93.376211","103.103.196.108","192.168.0.106","TLSv1.3","1494","Application Data"
"7393","93.376211","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=68540 Ack=2599 Win=66240 Len=1440 [TCP PDU reassembled in 7395]"
"7394","93.376357","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2599 Ack=69980 Win=65280 Len=0"
"7395","93.376446","103.103.196.108","192.168.0.106","TLSv1.3","964","Application Data"
"7396","93.382338","192.168.0.107","192.168.0.255","NBNS","92","Name query NB GLOBALPRINT<00>"
"7397","93.383660","192.168.0.107","192.168.0.255","NBNS","92","Name query NB GLOBALPRINT<00>"
"7398","93.413251","192.168.0.106","103.103.196.108","TLSv1.3","155","Application Data"
"7399","93.416709","52.19.0.139","192.168.0.106","TCP","66","443  >  49640 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1440 SACK_PERM WS=256"
"7400","93.416948","192.168.0.106","52.19.0.139","TCP","54","49640  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"7401","93.417820","192.168.0.106","52.19.0.139","TCP","1494","49640  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1440 [TCP PDU reassembled in 7402]"
"7402","93.417820","192.168.0.106","52.19.0.139","TLSv1.2","406","Client Hello (SNI=col.site24x7rum.eu)"
"7403","93.443683","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=70890 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7405]"
"7404","93.443683","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=72330 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7405]"
"7405","93.443683","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7406","93.443683","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=75008 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7408]"
"7407","93.443683","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=76448 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7408]"
"7408","93.443683","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7409","93.443683","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=79126 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7411]"
"7410","93.443683","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=80566 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7411]"
"7411","93.443683","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7412","93.443954","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2700 Ack=83244 Win=65280 Len=0"
"7413","93.444946","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=83244 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7415]"
"7414","93.444946","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=84684 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7415]"
"7415","93.444946","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7416","93.444946","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=87362 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7418]"
"7417","93.444946","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=88802 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7418]"
"7418","93.444946","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7419","93.444946","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=91480 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7421]"
"7420","93.444946","103.103.196.108","192.168.0.106","TCP","1494","443  >  49636 [ACK] Seq=92920 Ack=2700 Win=66240 Len=1440 [TCP PDU reassembled in 7421]"
"7421","93.444946","103.103.196.108","192.168.0.106","TLSv1.3","1292","Application Data"
"7422","93.444946","103.103.196.108","192.168.0.106","TLSv1.3","1339","Application Data"
"7423","93.444946","136.143.186.114","192.168.0.106","TCP","54","443  >  49594 [ACK] Seq=5680 Ack=7422 Win=64448 Len=0"
"7424","93.445191","192.168.0.106","103.103.196.108","TCP","54","49636  >  443 [ACK] Seq=2700 Ack=96883 Win=65280 Len=0"
"7425","93.456278","136.143.186.114","192.168.0.106","TLSv1.3","483","Application Data"
"7426","93.459380","192.168.0.106","103.103.196.108","TLSv1.3","154","Application Data"
"7427","93.461290","192.168.0.106","192.168.0.1","DNS","70","Standard query 0x6e92 A su.zoho.in"
"7428","93.461689","192.168.0.106","192.168.0.1","DNS","70","Standard query 0xd0bc HTTPS su.zoho.in"
"7429","93.462664","136.143.191.144","192.168.0.106","TLSv1.2","85","Application Data"
"7430","93.463499","192.168.0.1","192.168.0.106","DNS","163","Standard query response 0xd0bc HTTPS su.zoho.in CNAME zs-in1-lc2.zoho.in SOA ns1.zohocorp.com"
"7431","93.463685","192.168.0.1","192.168.0.106","DNS","111","Standard query response 0x6e92 A su.zoho.in CNAME zs-in1-lc2.zoho.in A 103.103.196.93"
"7432","93.464248","192.168.0.106","204.141.42.97","TCP","66","49641  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"7433","93.465117","192.168.0.106","103.103.196.93","TCP","66","49642  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"7434","93.470370","204.141.42.97","192.168.0.106","TCP","66","443  >  49635 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 WS=64 SACK_PERM"
